plotID,siteID,eventID,year,plotType,totalSampledAreaTrees,n_tree_stems,n_mapped,frac_stems_unmapped,coverage_ok,agb_mg_ha
OSBS_028,OSBS,vst_OSBS_2024,2024,tower,800.0,17,17,0.0,True,20.231912527638613
OSBS_029,OSBS,vst_OSBS_2016,2016,tower,800.0,50,49,0.020000000000000018,True,52.464753840100244
OSBS_029,OSBS,vst_OSBS_2017,2017,tower,800.0,53,53,0.0,True,62.95957470282916
OSBS_029,OSBS,vst_OSBS_2018,2018,tower,800.0,55,55,0.0,True,67.14213210922564
OSBS_029,OSBS,vst_OSBS_2019,2019,tower,800.0,52,52,0.0,True,58.51119123854264
OSBS_029,OSBS,vst_OSBS_2020,2020,tower,800.0,50,50,0.0,True,59.46022080470058
OSBS_029,OSBS,vst_OSBS_2021,2021,tower,800.0,47,47,0.0,True,53.29454727393832
OSBS_029,OSBS,vst_OSBS_2022,2022,tower,800.0,46,46,0.0,True,54.195239670845986
OSBS_029,OSBS,vst_OSBS_2023,2023,tower,800.0,48,48,0.0,True,65.53572080861898
OSBS_029,OSBS,vst_OSBS_2024,2024,tower,800.0,48,48,0.0,True,67.33469930083656
OSBS_030,OSBS,vst_OSBS_2014,2014,tower,800.0,48,48,0.0,True,24.483426423767273
OSBS_030,OSBS,vst_OSBS_2016,2016,tower,800.0,48,48,0.0,True,21.137899478564723
OSBS_030,OSBS,vst_OSBS_2017,2017,tower,800.0,47,47,0.0,True,21.651622129293035
OSBS_030,OSBS,vst_OSBS_2023,2023,tower,800.0,43,43,0.0,True,26.36700283233257
OSBS_031,OSBS,vst_OSBS_2015,2015,tower,800.0,32,32,0.0,True,39.09510233612344
OSBS_031,OSBS,vst_OSBS_2016,2016,tower,800.0,41,41,0.0,True,64.24285280398357
OSBS_031,OSBS,vst_OSBS_2017,2017,tower,800.0,39,39,0.0,True,61.96319420653463
OSBS_031,OSBS,vst_OSBS_2019,2019,tower,800.0,23,23,0.0,True,44.51347733771134
OSBS_031,OSBS,vst_OSBS_2020,2020,tower,800.0,21,21,0.0,True,44.60969902423638
OSBS_031,OSBS,vst_OSBS_2021,2021,tower,800.0,20,20,0.0,True,44.39346725548049
OSBS_031,OSBS,vst_OSBS_2022,2022,tower,800.0,20,20,0.0,True,45.74235973711937
OSBS_031,OSBS,vst_OSBS_2023,2023,tower,800.0,19,19,0.0,True,47.621909743641474
OSBS_031,OSBS,vst_OSBS_2024,2024,tower,800.0,19,19,0.0,True,49.4790508426777
OSBS_032,OSBS,vst_OSBS_2015,2015,tower,800.0,33,33,0.0,True,36.73000295320036
OSBS_032,OSBS,vst_OSBS_2016,2016,tower,800.0,39,39,0.0,True,51.062825382008555
OSBS_032,OSBS,vst_OSBS_2017,2017,tower,800.0,47,47,0.0,True,45.04714150990717
OSBS_032,OSBS,vst_OSBS_2019,2019,tower,800.0,21,21,0.0,True,21.97854853047033
OSBS_032,OSBS,vst_OSBS_2023,2023,tower,800.0,19,19,0.0,True,19.705529445297557
OSBS_033,OSBS,vst_OSBS_2015,2015,tower,800.0,34,34,0.0,True,57.18716773980815
OSBS_033,OSBS,vst_OSBS_2016,2016,tower,800.0,34,34,0.0,True,60.27391811657372
OSBS_033,OSBS,vst_OSBS_2017,2017,tower,800.0,30,30,0.0,True,45.120410537264995
OSBS_033,OSBS,vst_OSBS_2023,2023,tower,800.0,26,26,0.0,True,48.60611479461481
OSBS_034,OSBS,vst_OSBS_2015,2015,tower,800.0,43,43,0.0,True,99.40851973749196
OSBS_034,OSBS,vst_OSBS_2016,2016,tower,800.0,36,36,0.0,True,82.6794808673483
OSBS_034,OSBS,vst_OSBS_2017,2017,tower,800.0,26,26,0.0,True,74.07735699090053
OSBS_034,OSBS,vst_OSBS_2023,2023,tower,800.0,26,26,0.0,True,78.2993437550169
OSBS_035,OSBS,vst_OSBS_2015,2015,tower,800.0,25,25,0.0,True,32.120009420776185
OSBS_035,OSBS,vst_OSBS_2016,2016,tower,800.0,29,29,0.0,True,37.86695194766798
OSBS_035,OSBS,vst_OSBS_2017,2017,tower,800.0,34,34,0.0,True,39.19976753288336
OSBS_035,OSBS,vst_OSBS_2023,2023,tower,800.0,22,22,0.0,True,43.430235357108195
OSBS_036,OSBS,vst_OSBS_2015,2015,tower,800.0,30,30,0.0,True,49.4341938240006
OSBS_036,OSBS,vst_OSBS_2016,2016,tower,800.0,31,31,0.0,True,49.2811748019989
OSBS_036,OSBS,vst_OSBS_2017,2017,tower,800.0,32,32,0.0,True,50.88113432582273
OSBS_036,OSBS,vst_OSBS_2023,2023,tower,800.0,24,24,0.0,True,55.74940177416363
OSBS_037,OSBS,vst_OSBS_2015,2015,tower,800.0,10,10,0.0,True,18.670229418556232
OSBS_037,OSBS,vst_OSBS_2016,2016,tower,800.0,11,11,0.0,True,18.662262373739573
OSBS_037,OSBS,vst_OSBS_2017,2017,tower,800.0,14,14,0.0,True,19.368462988907687
OSBS_037,OSBS,vst_OSBS_2023,2023,tower,800.0,13,13,0.0,True,22.421191033156123
OSBS_038,OSBS,vst_OSBS_2015,2015,tower,800.0,71,71,0.0,True,53.851262187339344
OSBS_038,OSBS,vst_OSBS_2016,2016,tower,800.0,71,71,0.0,True,54.73836977611203
OSBS_038,OSBS,vst_OSBS_2017,2017,tower,800.0,69,69,0.0,True,56.072654182683955
OSBS_038,OSBS,vst_OSBS_2023,2023,tower,800.0,62,62,0.0,True,43.687023133410776
OSBS_039,OSBS,vst_OSBS_2015,2015,tower,800.0,26,24,0.07692307692307687,True,29.42973214710502
OSBS_039,OSBS,vst_OSBS_2016,2016,tower,800.0,23,23,0.0,True,34.25104990588258
OSBS_039,OSBS,vst_OSBS_2017,2017,tower,800.0,21,21,0.0,True,34.48267247932946
OSBS_039,OSBS,vst_OSBS_2023,2023,tower,800.0,20,20,0.0,True,40.59900196097957
OSBS_040,OSBS,vst_OSBS_2015,2015,tower,800.0,47,47,0.0,True,79.13996298095613
OSBS_040,OSBS,vst_OSBS_2016,2016,tower,800.0,38,38,0.0,True,53.971737333227864
OSBS_040,OSBS,vst_OSBS_2017,2017,tower,800.0,38,38,0.0,True,69.69094882124092
OSBS_040,OSBS,vst_OSBS_2023,2023,tower,800.0,30,30,0.0,True,73.655087526226
OSBS_041,OSBS,vst_OSBS_2016,2016,tower,800.0,8,8,0.0,True,45.415911426605874
OSBS_041,OSBS,vst_OSBS_2017,2017,tower,800.0,13,13,0.0,True,45.75446554510792
OSBS_041,OSBS,vst_OSBS_2023,2023,tower,800.0,9,9,0.0,True,47.498675175685946
OSBS_042,OSBS,vst_OSBS_2015,2015,tower,800.0,40,40,0.0,True,32.63493110541253
OSBS_042,OSBS,vst_OSBS_2016,2016,tower,800.0,64,64,0.0,True,75.60825251435196
OSBS_042,OSBS,vst_OSBS_2017,2017,tower,800.0,69,69,0.0,True,73.40270173592256
OSBS_042,OSBS,vst_OSBS_2023,2023,tower,800.0,45,45,0.0,True,71.36631564383534
OSBS_043,OSBS,vst_OSBS_2015,2015,tower,800.0,38,38,0.0,True,49.80280088016825
OSBS_043,OSBS,vst_OSBS_2016,2016,tower,800.0,38,38,0.0,True,60.71352952556646
OSBS_043,OSBS,vst_OSBS_2017,2017,tower,800.0,40,40,0.0,True,61.81445364743476
OSBS_043,OSBS,vst_OSBS_2023,2023,tower,800.0,29,29,0.0,True,48.465679807857484
OSBS_044,OSBS,vst_OSBS_2015,2015,tower,800.0,24,24,0.0,True,98.49304531191038
OSBS_044,OSBS,vst_OSBS_2016,2016,tower,800.0,23,23,0.0,True,100.41903405152028
OSBS_044,OSBS,vst_OSBS_2017,2017,tower,800.0,23,23,0.0,True,91.27390473841918
OSBS_044,OSBS,vst_OSBS_2023,2023,tower,800.0,21,21,0.0,True,86.5339960148938
OSBS_048,OSBS,vst_OSBS_2015,2015,distributed,400.0,22,22,0.0,True,137.1359344650424
OSBS_048,OSBS,vst_OSBS_2016,2016,distributed,400.0,24,24,0.0,True,144.208741964098
OSBS_050,OSBS,vst_OSBS_2015,2015,distributed,400.0,4,4,0.0,True,18.77788692629044
OSBS_051,OSBS,vst_OSBS_2015,2015,distributed,400.0,6,6,0.0,True,18.484607476725017
OSBS_051,OSBS,vst_OSBS_2016,2016,distributed,400.0,3,3,0.0,True,10.03628722588691
OSBS_063,OSBS,vst_OSBS_2020,2020,distributed,400.0,15,15,0.0,True,39.724951015988225
OSBS_067,OSBS,vst_OSBS_2020,2020,distributed,400.0,15,15,0.0,True,81.69252104408066
PUUM_001,PUUM,vst_PUUM_2020,2020,distributed,400.0,51,2,0.9607843137254902,False,0.040000365423604425
PUUM_001,PUUM,vst_PUUM_2025,2025,distributed,400.0,52,2,0.9615384615384616,False,0.06171614765488033
PUUM_004,PUUM,vst_PUUM_2020,2020,distributed,400.0,30,1,0.9666666666666667,False,1.33550945093973
PUUM_004,PUUM,vst_PUUM_2025,2025,distributed,400.0,33,1,0.9696969696969697,False,0.9934581381031325
PUUM_005,PUUM,vst_PUUM_2020,2020,distributed,400.0,48,9,0.8125,False,1.9528626832191112
PUUM_005,PUUM,vst_PUUM_2025,2025,distributed,400.0,50,11,0.78,False,1.946767047966805
PUUM_006,PUUM,vst_PUUM_2020,2020,distributed,400.0,31,5,0.8387096774193549,False,3.7496951150446716
PUUM_006,PUUM,vst_PUUM_2025,2025,distributed,400.0,30,5,0.8333333333333334,False,4.497970993990228
PUUM_007,PUUM,vst_PUUM_2020,2020,distributed,400.0,25,2,0.92,False,2.6241217686799794
PUUM_007,PUUM,vst_PUUM_2025,2025,distributed,400.0,23,1,0.9565217391304348,False,1.3856340334076451
PUUM_008,PUUM,vst_PUUM_2025,2025,distributed,400.0,64,1,0.984375,False,0.011308802256934748
PUUM_009,PUUM,vst_PUUM_2025,2025,distributed,400.0,50,2,0.96,False,0.23594185198050296
PUUM_010,PUUM,vst_PUUM_2020,2020,distributed,400.0,24,2,0.9166666666666666,False,0.28683442266900605
PUUM_010,PUUM,vst_PUUM_2025,2025,distributed,400.0,22,2,0.9090909090909091,False,0.29685891813661996
PUUM_012,PUUM,vst_PUUM_2020,2020,distributed,400.0,33,1,0.9696969696969697,False,0.27955111746827893
PUUM_012,PUUM,vst_PUUM_2025,2025,distributed,400.0,33,1,0.9696969696969697,False,0.377342342051634
PUUM_014,PUUM,vst_PUUM_2020,2020,distributed,400.0,34,3,0.9117647058823529,False,1.354168522305997
PUUM_014,PUUM,vst_PUUM_2025,2025,distributed,400.0,30,7,0.7666666666666666,False,1.638030296979823
PUUM_015,PUUM,vst_PUUM_2020,2020,distributed,400.0,28,8,0.7142857142857143,False,7.333251317378836
PUUM_015,PUUM,vst_PUUM_2025,2025,distributed,400.0,36,9,0.75,False,8.445868312689663
PUUM_016,PUUM,vst_PUUM_2020,2020,distributed,400.0,5,2,0.6,False,2.1878829890774028
PUUM_016,PUUM,vst_PUUM_2025,2025,distributed,400.0,7,4,0.4285714285714286,False,1.8476360645609722
PUUM_017,PUUM,vst_PUUM_2020,2020,distributed,400.0,21,2,0.9047619047619048,False,0.15039104802387168
PUUM_017,PUUM,vst_PUUM_2025,2025,distributed,400.0,22,4,0.8181818181818181,False,0.3107195206876106
PUUM_018,PUUM,vst_PUUM_2020,2020,distributed,400.0,41,8,0.8048780487804879,False,2.847148174788859
PUUM_018,PUUM,vst_PUUM_2025,2025,distributed,400.0,41,9,0.7804878048780488,False,3.1207382397559678
PUUM_019,PUUM,vst_PUUM_2020,2020,distributed,400.0,50,3,0.94,False,98.04667802592502
PUUM_019,PUUM,vst_PUUM_2025,2025,distributed,400.0,43,3,0.9302325581395349,False,123.80767308673532
PUUM_020,PUUM,vst_PUUM_2020,2020,distributed,400.0,85,2,0.9764705882352941,False,0.015622557893480956
PUUM_020,PUUM,vst_PUUM_2025,2025,distributed,400.0,84,2,0.9761904761904762,False,0.019051183072081198
PUUM_031,PUUM,vst_PUUM_2018,2018,tower,400.0,40,4,0.9,False,1.818086424819405
PUUM_031,PUUM,vst_PUUM_2019,2019,tower,400.0,47,6,0.8723404255319149,False,1.7170472756881154
PUUM_031,PUUM,vst_PUUM_2020,2020,tower,400.0,49,7,0.8571428571428572,False,1.7759666302575792
PUUM_031,PUUM,vst_PUUM_2023,2023,tower,400.0,41,6,0.8536585365853658,False,2.1426519681772764
PUUM_033,PUUM,vst_PUUM_2023,2023,tower,400.0,44,1,0.9772727272727273,False,0.005156404345407282
PUUM_034,PUUM,vst_PUUM_2018,2018,tower,400.0,41,15,0.6341463414634146,False,24.351094841800833
PUUM_034,PUUM,vst_PUUM_2019,2019,tower,400.0,45,15,0.6666666666666667,False,25.431145826842172
PUUM_034,PUUM,vst_PUUM_2020,2020,tower,400.0,43,14,0.6744186046511628,False,18.563958856082955
PUUM_034,PUUM,vst_PUUM_2021,2021,tower,400.0,42,14,0.6666666666666667,False,26.20372100318119
PUUM_034,PUUM,vst_PUUM_2022,2022,tower,400.0,40,12,0.7,False,25.195113413750914
PUUM_034,PUUM,vst_PUUM_2023,2023,tower,400.0,57,18,0.6842105263157895,False,27.19818533276709
PUUM_034,PUUM,vst_PUUM_2024,2024,tower,400.0,58,20,0.6551724137931034,False,27.437843416073072
PUUM_034,PUUM,vst_PUUM_2025,2025,tower,400.0,58,20,0.6551724137931034,False,28.278702410242996
PUUM_035,PUUM,vst_PUUM_2018,2018,tower,400.0,28,7,0.75,False,16.081113418532087
PUUM_035,PUUM,vst_PUUM_2019,2019,tower,400.0,30,6,0.8,False,15.23724757814015
PUUM_035,PUUM,vst_PUUM_2020,2020,tower,400.0,32,7,0.78125,False,16.473456702077975
PUUM_035,PUUM,vst_PUUM_2022,2022,tower,400.0,31,6,0.8064516129032258,False,16.477833146163782
PUUM_035,PUUM,vst_PUUM_2023,2023,tower,400.0,45,9,0.8,False,17.94176173131075
PUUM_036,PUUM,vst_PUUM_2018,2018,tower,400.0,34,8,0.7647058823529411,False,3.9351236039749597
PUUM_036,PUUM,vst_PUUM_2021,2021,tower,400.0,50,19,0.62,False,5.424453632411791
PUUM_036,PUUM,vst_PUUM_2023,2023,tower,400.0,48,17,0.6458333333333333,False,4.627791717273472
PUUM_036,PUUM,vst_PUUM_2024,2024,tower,400.0,46,16,0.6521739130434783,False,4.495804400970232
PUUM_036,PUUM,vst_PUUM_2025,2025,tower,400.0,48,18,0.625,False,4.9281490087206885
PUUM_037,PUUM,vst_PUUM_2023,2023,tower,400.0,85,3,0.9647058823529412,False,0.046324354112686275
PUUM_040,PUUM,vst_PUUM_2018,2018,tower,400.0,51,14,0.7254901960784313,False,11.763787423813266
PUUM_040,PUUM,vst_PUUM_2021,2021,tower,400.0,44,12,0.7272727272727273,False,13.276988718303553
PUUM_040,PUUM,vst_PUUM_2022,2022,tower,400.0,41,11,0.7317073170731707,False,9.31535601766453
PUUM_040,PUUM,vst_PUUM_2023,2023,tower,400.0,38,10,0.736842105263158,False,11.97461385085508
PUUM_040,PUUM,vst_PUUM_2024,2024,tower,400.0,41,11,0.7317073170731707,False,13.590023248486824
PUUM_040,PUUM,vst_PUUM_2025,2025,tower,400.0,42,12,0.7142857142857143,False,14.845258291960059
PUUM_041,PUUM,vst_PUUM_2018,2018,tower,400.0,42,10,0.7619047619047619,False,8.032373882006718
PUUM_041,PUUM,vst_PUUM_2023,2023,tower,400.0,46,9,0.8043478260869565,False,7.803854420419558
PUUM_042,PUUM,vst_PUUM_2018,2018,tower,400.0,47,14,0.7021276595744681,False,20.762572827921208
PUUM_042,PUUM,vst_PUUM_2021,2021,tower,400.0,45,10,0.7777777777777778,False,17.856348046898674
PUUM_042,PUUM,vst_PUUM_2023,2023,tower,400.0,45,9,0.8,False,16.683861210878337
PUUM_042,PUUM,vst_PUUM_2024,2024,tower,400.0,43,9,0.7906976744186046,False,16.432102972958436
PUUM_042,PUUM,vst_PUUM_2025,2025,tower,400.0,46,11,0.7608695652173914,False,18.1599965519635
PUUM_044,PUUM,vst_PUUM_2018,2018,tower,400.0,54,3,0.9444444444444444,False,1.574408437333789
PUUM_046,PUUM,vst_PUUM_2018,2018,tower,400.0,33,8,0.7575757575757576,False,7.445200438821929
PUUM_047,PUUM,vst_PUUM_2018,2018,tower,400.0,41,1,0.975609756097561,False,0.005156404345407282
PUUM_048,PUUM,vst_PUUM_2018,2018,tower,400.0,46,1,0.9782608695652174,False,0.09249471050456956
PUUM_049,PUUM,vst_PUUM_2018,2018,tower,400.0,29,13,0.5517241379310345,False,22.357557118012792
PUUM_050,PUUM,vst_PUUM_2018,2018,tower,400.0,42,4,0.9047619047619048,False,2.015440725658869
RMNP_001,RMNP,vst_RMNP_2018,2018,distributed,400.0,51,51,0.0,True,122.48464775846432
RMNP_001,RMNP,vst_RMNP_2020,2020,distributed,400.0,50,50,0.0,True,122.6011909393433
RMNP_001,RMNP,vst_RMNP_2025,2025,distributed,400.0,51,51,0.0,True,137.34684202815097
RMNP_002,RMNP,vst_RMNP_2018,2018,distributed,400.0,47,47,0.0,True,107.21335350320015
RMNP_002,RMNP,vst_RMNP_2020,2020,distributed,400.0,42,42,0.0,True,101.59082391622105
RMNP_002,RMNP,vst_RMNP_2025,2025,distributed,400.0,48,48,0.0,True,123.62551929523973
RMNP_003,RMNP,vst_RMNP_2018,2018,distributed,400.0,41,41,0.0,True,68.32877251823442
RMNP_003,RMNP,vst_RMNP_2020,2020,distributed,400.0,44,44,0.0,True,89.9972993260904
RMNP_003,RMNP,vst_RMNP_2025,2025,distributed,400.0,27,27,0.0,True,66.700391977842
RMNP_004,RMNP,vst_RMNP_2018,2018,distributed,400.0,71,71,0.0,True,102.93135861629128
RMNP_004,RMNP,vst_RMNP_2020,2020,distributed,400.0,65,65,0.0,True,97.08473280846754
RMNP_004,RMNP,vst_RMNP_2025,2025,distributed,400.0,71,71,0.0,True,108.57928654030736
RMNP_005,RMNP,vst_RMNP_2018,2018,distributed,400.0,40,40,0.0,True,100.54571759029278
RMNP_005,RMNP,vst_RMNP_2020,2020,distributed,400.0,40,40,0.0,True,105.83706571665054
RMNP_005,RMNP,vst_RMNP_2025,2025,distributed,400.0,40,40,0.0,True,114.16895812773382
RMNP_006,RMNP,vst_RMNP_2018,2018,distributed,400.0,131,131,0.0,True,158.06851027055686
RMNP_006,RMNP,vst_RMNP_2020,2020,distributed,400.0,130,130,0.0,True,164.3759092732354
RMNP_006,RMNP,vst_RMNP_2025,2025,distributed,400.0,130,130,0.0,True,177.7701918219877
RMNP_007,RMNP,vst_RMNP_2018,2018,distributed,400.0,57,57,0.0,True,173.02617591958352
RMNP_007,RMNP,vst_RMNP_2020,2020,distributed,400.0,53,53,0.0,True,175.92331044931555
RMNP_007,RMNP,vst_RMNP_2025,2025,distributed,400.0,48,48,0.0,True,165.2066194520466
RMNP_008,RMNP,vst_RMNP_2018,2018,distributed,400.0,121,121,0.0,True,198.66531159321886
RMNP_008,RMNP,vst_RMNP_2020,2020,distributed,400.0,118,118,0.0,True,197.77313169880702
RMNP_008,RMNP,vst_RMNP_2025,2025,distributed,400.0,120,120,0.0,True,212.68499570862613
RMNP_009,RMNP,vst_RMNP_2018,2018,distributed,400.0,36,36,0.0,True,90.46097714439601
RMNP_009,RMNP,vst_RMNP_2020,2020,distributed,400.0,35,35,0.0,True,90.67027404443338
RMNP_009,RMNP,vst_RMNP_2025,2025,distributed,400.0,38,38,0.0,True,97.25959885378367
RMNP_010,RMNP,vst_RMNP_2018,2018,distributed,400.0,16,16,0.0,True,99.48940015439528
RMNP_010,RMNP,vst_RMNP_2020,2020,distributed,400.0,16,16,0.0,True,102.2951721433887
RMNP_010,RMNP,vst_RMNP_2025,2025,distributed,400.0,18,18,0.0,True,108.65184270612049
RMNP_011,RMNP,vst_RMNP_2018,2018,distributed,400.0,18,18,0.0,True,81.23761420058894
RMNP_011,RMNP,vst_RMNP_2020,2020,distributed,400.0,18,18,0.0,True,85.75094171030601
RMNP_011,RMNP,vst_RMNP_2025,2025,distributed,400.0,18,18,0.0,True,91.21858961206561
RMNP_012,RMNP,vst_RMNP_2018,2018,distributed,400.0,102,102,0.0,True,167.2473953169898
RMNP_012,RMNP,vst_RMNP_2020,2020,distributed,400.0,97,97,0.0,True,169.42848295262866
RMNP_012,RMNP,vst_RMNP_2025,2025,distributed,400.0,99,99,0.0,True,180.69615424870096
RMNP_013,RMNP,vst_RMNP_2018,2018,distributed,400.0,12,12,0.0,True,42.47357000539281
RMNP_013,RMNP,vst_RMNP_2020,2020,distributed,400.0,12,12,0.0,True,41.74880603075181
RMNP_013,RMNP,vst_RMNP_2025,2025,distributed,400.0,12,12,0.0,True,45.78196068464634
RMNP_014,RMNP,vst_RMNP_2018,2018,distributed,400.0,104,104,0.0,True,161.39889112981422
RMNP_014,RMNP,vst_RMNP_2020,2020,distributed,400.0,103,103,0.0,True,165.6239597525303
RMNP_014,RMNP,vst_RMNP_2025,2025,distributed,400.0,106,106,0.0,True,183.42174110081956
RMNP_015,RMNP,vst_RMNP_2018,2018,distributed,400.0,16,16,0.0,True,60.02947905829059
RMNP_015,RMNP,vst_RMNP_2020,2020,distributed,400.0,18,18,0.0,True,86.80839710274473
RMNP_015,RMNP,vst_RMNP_2025,2025,distributed,400.0,20,20,0.0,True,81.36199425211666
RMNP_016,RMNP,vst_RMNP_2018,2018,distributed,400.0,7,7,0.0,True,41.05913507996372
RMNP_016,RMNP,vst_RMNP_2020,2020,distributed,400.0,5,5,0.0,True,26.290776286089873
RMNP_016,RMNP,vst_RMNP_2025,2025,distributed,400.0,5,5,0.0,True,28.212606717717165
RMNP_017,RMNP,vst_RMNP_2018,2018,distributed,400.0,24,24,0.0,True,95.92551605096504
RMNP_017,RMNP,vst_RMNP_2020,2020,distributed,400.0,23,23,0.0,True,96.28971710262466
RMNP_017,RMNP,vst_RMNP_2025,2025,distributed,400.0,29,29,0.0,True,103.91893548619642
RMNP_018,RMNP,vst_RMNP_2018,2018,distributed,400.0,44,44,0.0,True,54.623489994065466
RMNP_018,RMNP,vst_RMNP_2020,2020,distributed,400.0,42,42,0.0,True,59.68317194031209
RMNP_018,RMNP,vst_RMNP_2025,2025,distributed,400.0,44,44,0.0,True,68.18126851810332
RMNP_019,RMNP,vst_RMNP_2018,2018,distributed,400.0,10,10,0.0,True,62.08598670288915
RMNP_019,RMNP,vst_RMNP_2020,2020,distributed,400.0,10,10,0.0,True,62.881747614875614
RMNP_019,RMNP,vst_RMNP_2025,2025,distributed,400.0,5,5,0.0,True,56.37689210458366
RMNP_020,RMNP,vst_RMNP_2018,2018,distributed,400.0,31,31,0.0,True,76.6174149435291
RMNP_020,RMNP,vst_RMNP_2020,2020,distributed,400.0,32,32,0.0,True,71.09504809843513
RMNP_041,RMNP,vst_RMNP_2017,2017,tower,800.0,67,67,0.0,True,165.29267257013336
RMNP_041,RMNP,vst_RMNP_2018,2018,tower,800.0,63,63,0.0,True,182.3163099361253
RMNP_041,RMNP,vst_RMNP_2019,2019,tower,800.0,64,64,0.0,True,182.39666685853274
RMNP_041,RMNP,vst_RMNP_2020,2020,tower,800.0,65,65,0.0,True,186.79666967248838
RMNP_041,RMNP,vst_RMNP_2021,2021,tower,800.0,64,64,0.0,True,187.88692960297507
RMNP_041,RMNP,vst_RMNP_2022,2022,tower,800.0,63,63,0.0,True,185.36531841551746
RMNP_041,RMNP,vst_RMNP_2023,2023,tower,800.0,65,65,0.0,True,187.22746722182782
RMNP_041,RMNP,vst_RMNP_2024,2024,tower,800.0,58,58,0.0,True,155.79866129827772
RMNP_041,RMNP,vst_RMNP_2025,2025,tower,800.0,57,57,0.0,True,726.1524604234737
RMNP_042,RMNP,vst_RMNP_2017,2017,tower,800.0,42,42,0.0,True,84.85219153418694
RMNP_042,RMNP,vst_RMNP_2018,2018,tower,800.0,42,42,0.0,True,86.24734217427509
RMNP_042,RMNP,vst_RMNP_2019,2019,tower,800.0,42,42,0.0,True,86.15854435421522
RMNP_042,RMNP,vst_RMNP_2020,2020,tower,800.0,42,42,0.0,True,86.74640801743841
RMNP_042,RMNP,vst_RMNP_2021,2021,tower,800.0,43,43,0.0,True,90.84191357183917
RMNP_042,RMNP,vst_RMNP_2022,2022,tower,400.0,43,43,0.0,True,185.779820830601
RMNP_042,RMNP,vst_RMNP_2023,2023,tower,800.0,44,44,0.0,True,94.19513164514865
RMNP_042,RMNP,vst_RMNP_2024,2024,tower,800.0,41,41,0.0,True,89.03660611408512
RMNP_042,RMNP,vst_RMNP_2025,2025,tower,800.0,39,39,0.0,True,89.95309924000023
RMNP_043,RMNP,vst_RMNP_2017,2017,tower,800.0,30,30,0.0,True,127.96634819319223
RMNP_043,RMNP,vst_RMNP_2018,2018,tower,800.0,31,31,0.0,True,138.1759206442761
RMNP_043,RMNP,vst_RMNP_2019,2019,tower,800.0,31,31,0.0,True,134.20684386779823
RMNP_043,RMNP,vst_RMNP_2020,2020,tower,800.0,31,31,0.0,True,136.6376795764961
RMNP_043,RMNP,vst_RMNP_2021,2021,tower,800.0,32,32,0.0,True,139.05231031689755
RMNP_043,RMNP,vst_RMNP_2022,2022,tower,800.0,31,31,0.0,True,138.9603912714561
RMNP_043,RMNP,vst_RMNP_2023,2023,tower,800.0,33,33,0.0,True,142.76135247513278
RMNP_043,RMNP,vst_RMNP_2024,2024,tower,800.0,16,16,0.0,True,42.001805962541596
RMNP_043,RMNP,vst_RMNP_2025,2025,tower,800.0,15,15,0.0,True,37.92007908357099
RMNP_044,RMNP,vst_RMNP_2017,2017,tower,800.0,38,38,0.0,True,120.08510538783653
RMNP_044,RMNP,vst_RMNP_2018,2018,tower,800.0,34,34,0.0,True,110.02259302376153
RMNP_044,RMNP,vst_RMNP_2019,2019,tower,800.0,36,36,0.0,True,107.60182815844541
RMNP_044,RMNP,vst_RMNP_2020,2020,tower,800.0,36,36,0.0,True,109.52102854900613
RMNP_044,RMNP,vst_RMNP_2021,2021,tower,800.0,35,35,0.0,True,113.4752383273277
RMNP_044,RMNP,vst_RMNP_2022,2022,tower,800.0,34,34,0.0,True,90.36768189364457
RMNP_044,RMNP,vst_RMNP_2023,2023,tower,800.0,42,42,0.0,True,94.08978526763308
RMNP_044,RMNP,vst_RMNP_2024,2024,tower,800.0,43,43,0.0,True,92.83472598392636
RMNP_044,RMNP,vst_RMNP_2025,2025,tower,800.0,31,31,0.0,True,91.99342476854643
RMNP_045,RMNP,vst_RMNP_2017,2017,tower,800.0,64,64,0.0,True,194.42120676614084
RMNP_045,RMNP,vst_RMNP_2018,2018,tower,800.0,67,67,0.0,True,196.30663187542467
RMNP_045,RMNP,vst_RMNP_2019,2019,tower,800.0,63,63,0.0,True,190.82418960357114
RMNP_045,RMNP,vst_RMNP_2020,2020,tower,800.0,64,64,0.0,True,194.8558116584852
RMNP_045,RMNP,vst_RMNP_2021,2021,tower,800.0,64,64,0.0,True,202.3957145915323
RMNP_045,RMNP,vst_RMNP_2022,2022,tower,800.0,59,59,0.0,True,179.50415883588113
RMNP_045,RMNP,vst_RMNP_2023,2023,tower,800.0,57,57,0.0,True,172.53003292729053
RMNP_045,RMNP,vst_RMNP_2024,2024,tower,800.0,62,62,0.0,True,174.32442359365513
RMNP_045,RMNP,vst_RMNP_2025,2025,tower,800.0,61,61,0.0,True,182.94188392329696
RMNP_046,RMNP,vst_RMNP_2017,2017,tower,800.0,38,38,0.0,True,113.964921882492
RMNP_046,RMNP,vst_RMNP_2018,2018,tower,800.0,40,40,0.0,True,114.19068086797338
RMNP_046,RMNP,vst_RMNP_2019,2019,tower,800.0,3,3,0.0,True,29.466792808362467
RMNP_046,RMNP,vst_RMNP_2023,2023,tower,800.0,40,40,0.0,True,119.09629341642649
RMNP_047,RMNP,vst_RMNP_2017,2017,tower,800.0,55,55,0.0,True,72.27280291282003
RMNP_047,RMNP,vst_RMNP_2018,2018,tower,800.0,60,60,0.0,True,87.07013121583279
